6165		2		0.0666666666667
2		6248		0.025641025641
6248		2		0.0909090909091
2		6294		0.025641025641
6294		2		0.0227272727273
2		6467		0.025641025641
6467		2		0.0666666666667
2		6535		0.025641025641
6535		2		0.025
2		6566		0.025641025641
6566		2		0.0526315789474
2		6580		0.025641025641
6580		2		0.0526315789474
3		1178		1.0
1178		3		0.527777777778
5		138		0.153846153846
138		5		0.0357142857143
5		432		0.0769230769231
432		5		0.0909090909091
5		2532		0.0769230769231
2532		5		0.0833333333333
5		4467		0.0769230769231
4467		5		0.0769230769231
6		3193		0.0714285714286
3193		6		0.00854700854701
6		5115		0.0714285714286
5115		6		0.00641025641026
6		5298		0.142857142857
5298		6		0.117647058824
7		1060		0.0714285714286
1060		7		0.0232558139535
7		1251		0.0714285714286
1251		7		0.0909090909091
7		1702		0.0714285714286
1702		7		0.00584795321637
7		2757		0.142857142857
2757		7		0.181818181818
7		3391		0.0714285714286
3391		7		0.0285714285714
7		3710		0.0714285714286
3710		7		0.02
7		4263		0.0714285714286
4263		7		0.0238095238095
7		5341		0.214285714286
5341		7		0.1
7		5806		0.0714285714286
5806		7		0.015873015873
7		6166		0.0714285714286
6166		7		0.016393442623
8		264		0.0416666666667
264		8		0.0135135135135
8		335		0.0416666666667
335		8		0.0357142857143
8		357		0.0416666666667
357		8		0.00398406374502
8		414		0.0416666666667
414		8		0.0108695652174
8		502		0.0416666666667
502		8		0.0333333333333
8		685		0.0416666666667
685		8		0.0833333333333
8		698		0.0416666666667
698		8		0.0178571428571
8		759		0.0416666666667
759		8		0.0277777777778
8		823		0.0416666666667
823		8		0.00840336134454
8		894		0.0833333333333
894		8		0.019801980198
8		904		0.0833333333333
904		8		0.00990099009901
8		1155		0.0416666666667
1155		8		0.0625
8		1296		0.0416666666667
1296		8		0.00507614213198
8		1680		0.0416666666667
1680		8		0.0135135135135
8		1690		0.0416666666667
1690		8		0.0208333333333
8		1725		0.0833333333333
1725		8		0.0377358490566
8		1726		0.0416666666667
1726		8		0.0714285714286
8		1779		0.0416666666667
1779		8		0.00297619047619
8		1894		0.0416666666667
1894		8		0.00552486187845
8		2470		0.0833333333333
2470		8		0.0588235294118
8		2502		0.0416666666667
2502		8		0.00833333333333
8		2780		0.0416666666667
2780		8		0.030303030303
8		2997		0.0833333333333
2997		8		0.0298507462687
8		3249		0.0416666666667
3249		8		0.00196078431373
8		3250		0.0416666666667
3250		8		0.0232558139535
8		3323		0.0416666666667
3323		8		0.0714285714286
8		3422		0.0416666666667
3422		8		0.0185185185185
8		3467		0.0416666666667
3467		8		0.00990099009901
8		3484		0.0416666666667
3484		8		0.0714285714286
8		3937		0.0416666666667
3937		8		0.027027027027
8		4402		0.0416666666667
4402		8		0.0151515151515
8		4827		0.0416666666667
4827		8		0.0909090909091
8		5271		0.0416666666667
5271		8		0.0769230769231
8		5385		0.0416666666667
5385		8		0.0169491525424
8		5843		0.0416666666667
5843		8		0.0169491525424
8		6056		0.0416666666667
6056		8		0.0555555555556
8		6211		0.0416666666667
6211		8		0.010989010989
8		6276		0.0416666666667
6276		8		0.0833333333333
8		6278		0.0416666666667
6278		8		0.0384615384615
9		24		0.0454545454545
24		9		0.0833333333333
9		2115		0.0454545454545
2115		9		0.0714285714286
9		2899		0.0454545454545
2899		9		0.0322580645161
9		2919		0.363636363636
2919		9		0.0677966101695
9		2961		0.0909090909091
2961		9		0.0952380952381
9		3238		0.0454545454545
3238		9		0.0769230769231
9		5006		0.0454545454545
5006		9		0.05
10		2899		0.0909090909091
2899		10		0.0322580645161
10		2957		0.0909090909091
2957		10		0.0416666666667
11		596		0.166666666667
596		11		0.121951219512
11		597		0.0666666666667
597		11		0.1
11		2899		0.0666666666667
2899		11		0.0645161290323
11		2957		0.1
2957		11		0.125
11		3605		0.0333333333333
3605		11		0.047619047619
11		3617		0.0666666666667
3617		11		0.2
11		4979		0.0333333333333
4979		11		0.0416666666667
11		6604		0.0666666666667
6604		11		0.08
12		1598		0.1
1598		12		0.0714285714286
12		4289		0.1
4289		12		0.047619047619
12		4657		0.1
4657		12		0.0909090909091
13		318		0.0714285714286
318		13		0.1
13		3390		0.142857142857
3390		13		0.153846153846
13		3893		0.0714285714286
3893		13		0.0285714285714
13		4154		0.0714285714286
4154		13		0.1
14		94		0.1
94		14		0.0285714285714
14		530		0.1
530		14		0.0434782608696
14		840		0.1
840		14		0.0769230769231
14		1279		0.1
1279		14		0.0322580645161
14		3013		0.1
3013		14		0.047619047619
14		3707		0.1
3707		14		0.0769230769231
14		5227		0.1
5227		14		0.0666666666667
14		5241		0.1
5241		14		0.0909090909091
14		5285		0.2
5285		14		0.0666666666667
14		6246		0.1
6246		14		0.0384615384615
14		6609		0.2
6609		14		0.0833333333333
16		4139		0.0714285714286
4139		16		0.0833333333333
16		5260		0.0714285714286
5260		16		0.037037037037
17		696		0.0666666666667
696		17		0.0384615384615
17		722		0.0666666666667
722		17		0.0909090909091
17		919		0.0666666666667
919		17		0.0526315789474
17		2667		0.133333333333
2667		17		0.142857142857
17		3416		0.0666666666667
3416		17		0.0769230769231
17		5437		0.0666666666667
5437		17		0.0909090909091
17		5547		0.0666666666667
5547		17		0.0833333333333
17		5893		0.0666666666667
5893		17		0.1
18		94		0.030303030303
94		18		0.0285714285714
18		284		0.030303030303
284		18		0.0238095238095
18		530		0.030303030303
530		18		0.0434782608696
18		531		0.030303030303
531		18		0.0625
18		843		0.030303030303
843		18		0.0526315789474
18		1517		0.030303030303
1517		18		0.0357142857143
18		2166		0.030303030303
2166		18		0.0555555555556
18		2230		0.030303030303
2230		18		0.0714285714286
18		2493		0.030303030303
2493		18		0.0263157894737
18		2568		0.030303030303
2568		18		0.0909090909091
18		2594		0.030303030303
2594		18		0.0416666666667
18		2714		0.030303030303
2714		18		0.0526315789474
18		2816		0.030303030303
2816		18		0.0238095238095
18		2885		0.0606060606061
2885		18		0.0416666666667
18		2934		0.030303030303
2934		18		0.0714285714286
18		3150		0.030303030303
3150		18		0.0178571428571
18		3268		0.030303030303
3268		18		0.0192307692308
18		4102		0.030303030303
4102		18		0.0666666666667
18		4363		0.030303030303
4363		18		0.0833333333333
18		4435		0.030303030303
4435		18		0.0833333333333
18		4939		0.030303030303
4939		18		0.0625
18		5546		0.030303030303
5546		18		0.0625
18		5600		0.030303030303
5600		18		0.1
18		5612		0.030303030303
5612		18		0.0294117647059
18		5783		0.030303030303
5783		18		0.0125
18		5884		0.030303030303
5884		18		0.0833333333333
19		962		0.0322580645161
962		19		0.00671140939597
19		1071		0.0645161290323
1071		19		0.00662251655629
19		1424		0.0322580645161
1424		19		0.0588235294118
19		2088		0.0322580645161
2088		19		0.1
19		2373		0.0322580645161
2373		19		0.05
19		3016		0.0322580645161
3016		19		0.0140845070423
19		3336		0.0322580645161
3336		19		0.0555555555556
19		3554		0.0322580645161
3554		19		0.0666666666667
19		4107		0.0322580645161
4107		19		0.0113636363636
19		4391		0.0645161290323
4391		19		0.0869565217391
19		4851		0.0322580645161
4851		19		0.0344827586207
19		5254		0.0322580645161
5254		19		0.0714285714286
19		5296		0.0322580645161
5296		19		0.0333333333333
19		6480		0.0322580645161
6480		19		0.0178571428571
20		2395		0.1
2395		20		0.153846153846
20		4210		0.1
4210		20		0.117647058824
20		4694		0.05
4694		20		0.1
20		5341		0.1
5341		20		0.0666666666667
21		314		0.142857142857
314		21		0.00436681222707
21		1012		0.0714285714286
1012		21		0.00341296928328
21		1040		0.0714285714286
1040		21		0.0344827586207
21		2057		0.0714285714286
2057		21		0.00571428571429
21		2593		0.0714285714286
2593		21		0.00884955752212
21		2811		0.0714285714286
2811		21		0.00460829493088
21		2814		0.0714285714286
2814		21		0.00793650793651
21		4666		0.0714285714286
4666		21		0.0277777777778
21		4710		0.0714285714286
4710		21		0.00588235294118
21		4889		0.0714285714286
4889		21		0.00751879699248
21		5166		0.0714285714286
5166		21		0.030303030303
21		5347		0.0714285714286
5347		21		0.00892857142857
22		477		0.0625
477		22		0.004329004329
22		1562		0.0625
1562		22		0.00406504065041
22		2020		0.125
2020		22		0.1
22		2527		0.0625
2527		22		0.00925925925926
22		2761		0.0625
2761		22		0.00246305418719
22		3029		0.0625
3029		22		0.0169491525424
22		3098		0.0625
3098		22		0.0121951219512
22		3217		0.0625
3217		22		0.00408163265306
22		4084		0.125
4084		22		0.0227272727273
22		4390		0.0625
4390		22		0.0588235294118
22		4734		0.0625
4734		22		0.0555555555556
22		4775		0.0625
4775		22		0.0588235294118
22		5132		0.0625
5132		22		0.0384615384615
22		5391		0.0625
5391		22		0.0062893081761
22		5425		0.0625
5425		22		0.0151515151515
23		443		0.0952380952381
443		23		0.1
23		939		0.047619047619
939		23		0.027027027027
23		1115		0.047619047619
1115		23		0.0588235294118
23		1589		0.047619047619
1589		23		0.0909090909091
23		2975		0.047619047619
2975		23		0.0188679245283
23		3174		0.047619047619
3174		23		0.047619047619
23		3805		0.047619047619
3805		23		0.0769230769231
23		4321		0.0952380952381
4321		23		0.142857142857
23		4767		0.047619047619
4767		23		0.030303030303
23		5016		0.0952380952381
5016		23		0.153846153846
23		5082		0.0952380952381
5082		23		0.0952380952381
24		2115		0.0833333333333
2115		24		0.0714285714286
24		2719		0.416666666667
2719		24		0.0833333333333
24		2899		0.0833333333333
2899		24		0.0322580645161
24		2919		0.333333333333
2919		24		0.0338983050847
24		3238		0.0833333333333
3238		24		0.0769230769231
24		3643		0.166666666667
3643		24		0.142857142857
24		4368		0.0833333333333
4368		24		0.04
24		4778		0.0833333333333
4778		24		0.0588235294118
25		1115		0.272727272727
1115		25		0.176470588235
25		2275		0.0909090909091
2275		25		0.0416666666667
26		876		0.0833333333333
876		26		0.030303030303
26		1262		0.0833333333333
1262		26		0.0188679245283
26		2159		0.0833333333333
2159		26		0.0208333333333
26		2248		0.0833333333333
2248		26		0.1
26		2547		0.0833333333333
2547		26		0.0909090909091
26		3031		0.0833333333333
3031		26		0.0185185185185
26		3877		0.0833333333333
3877		26		0.0909090909091
26		4507		0.0833333333333
4507		26		0.0714285714286
26		5733		0.0833333333333
5733		26		0.0277777777778
26		6242		0.0833333333333
6242		26		0.0117647058824
26		6256		0.0833333333333
6256		26		0.0769230769231
26		6461		0.0833333333333
6461		26		0.0125
27		1635		0.1
1635		27		0.0526315789474
27		2210		0.1
2210		27		0.00719424460432
27		3278		0.1
3278		27		0.0204081632653
27		3555		0.1
3555		27		0.015625
27		6087		0.1
6087		27		0.03125
28		85		0.117647058824
85		28		0.0434782608696
28		135		0.0588235294118
135		28		0.047619047619
28		456		0.0588235294118
456		28		0.0555555555556
28		576		0.0588235294118
576		28		0.037037037037
28		1500		0.0588235294118
1500		28		0.0625
28		1504		0.117647058824
1504		28		0.0645161290323
28		2117		0.0588235294118
2117		28		0.0434782608696
28		2370		0.0588235294118
2370		28		0.04
28		2639		0.0588235294118
2639		28		0.0384615384615
28		5862		0.0588235294118
5862		28		0.0384615384615
28		5864		0.0588235294118
5864		28		0.03125
29		1773		0.0833333333333
1773		29		0.1
29		2400		0.0833333333333
2400		29		0.0833333333333
29		2993		0.0833333333333
2993		29		0.0909090909091
29		4109		0.0833333333333
4109		29		0.047619047619
30		2794		0.1
2794		30		0.05
31		302		0.0625
302		31		0.00684931506849
31		491		0.0625
491		31		0.0909090909091
31		757		0.0625
757		31		0.0357142857143
31		858		0.0625
858		31		0.0294117647059
31		1645		0.0625
1645		31		0.0909090909091
31		2104		0.125
2104		31		0.0540540540541
31		2106		0.0625
2106		31		0.0769230769231
31		2113		0.0625
2113		31		0.0588235294118
31		2161		0.0625
2161		31		0.0833333333333
31		2240		0.0625
2240		31		0.0285714285714
31		3009		0.0625
3009		31		0.0909090909091
31		3102		0.0625
3102		31		0.0555555555556
31		3379		0.0625
3379		31		0.0833333333333
31		3555		0.0625
3555		31		0.015625
31		3584		0.0625
3584		31		0.0277777777778
31		3704		0.0625
3704		31		0.00709219858156
31		3712		0.1875
3712		31		0.272727272727
31		4020		0.0625
4020		31		0.0588235294118
31		4426		0.0625
4426		31		0.00724637681159
31		4682		0.0625
4682		31		0.0243902439024
31		5834		0.0625
5834		31		0.00406504065041
31		5857		0.0625
5857		31		0.0208333333333
32		302		0.0344827586207
302		32		0.013698630137
32		760		0.051724137931
760		32		0.0260869565217
32		761		0.0172413793103
761		32		0.0333333333333
32		1242		0.0172413793103
1242		32		0.0277777777778
32		1359		0.0689655172414
1359		32		0.0113314447592
32		1371		0.0172413793103
1371		32		0.0192307692308
32		1374		0.0172413793103
1374		32		0.0133333333333
32		1376		0.0172413793103
1376		32		0.0263157894737
32		1993		0.0172413793103
1993		32		0.0588235294118
32		2027		0.0172413793103
2027		32		0.00606060606061
32		2127		0.0172413793103
2127		32		0.00847457627119
32		2283		0.0172413793103
2283		32		0.0140845070423
32		2307		0.0172413793103
2307		32		0.0285714285714
32		2356		0.137931034483
2356		32		0.0579710144928
32		2357		0.0344827586207
2357		32		0.047619047619
32		2567		0.0172413793103
2567		32		0.0149253731343
32		2818		0.0172413793103
2818		32		0.0434782608696
32		3525		0.0172413793103
3525		32		0.0588235294118
32		3544		0.0172413793103
3544		32		0.0277777777778
32		3796		0.0344827586207
3796		32		0.0263157894737
32		3891		0.0172413793103
3891		32		0.0178571428571
32		4019		0.0172413793103
4019		32		0.00735294117647
32		4350		0.0172413793103
4350		32		0.0322580645161
32		4426		0.0172413793103
4426		32		0.00724637681159
32		4642		0.0172413793103
4642		32		0.0294117647059
32		4682		0.0172413793103
4682		32		0.0243902439024
32		4875		0.0344827586207
4875		32		0.0666666666667
32		4904		0.0172413793103
4904		32		0.00840336134454
32		4980		0.0172413793103
4980		32		0.00540540540541
32		5614		0.051724137931
5614		32		0.0566037735849
32		6146		0.0344827586207
6146		32		0.0625
33		1804		0.05
1804		33		0.02
33		3300		0.05
3300		33		0.0188679245283
33		4326		0.05
4326		33		0.0263157894737
34		6026		0.1
6026		34		0.0208333333333
34		6461		0.1
6461		34		0.0125
35		427		0.0212765957447
427		35		0.0416666666667
35		2061		0.0425531914894
2061		35		0.166666666667
35		2238		0.148936170213
2238		35		0.225806451613
35		2631		0.0212765957447
2631		35		0.0833333333333
35		3317		0.0851063829787
3317		35		0.173913043478
35		3344		0.0851063829787
3344		35		0.166666666667
35		4144		0.0425531914894
4144		35		0.181818181818
35		4392		0.0851063829787
4392		35		0.125
35		4812		0.127659574468
4812		35		0.375
36		940		0.0909090909091
940		36		0.1
36		1961		0.0909090909091
1961		36		0.1
36		3548		0.0909090909091
3548		36		0.047619047619
37		72		0.0434782608696
72		37		0.0967741935484
37		301		0.0144927536232
301		37		0.0204081632653
37		783		0.0144927536232
783		37		0.047619047619
37		811		0.0724637681159
811		37		0.151515151515
37		909		0.0144927536232
909		37		0.0555555555556
37		1003		0.0144927536232
1003		37		0.0227272727273
37		1222		0.0289855072464
1222		37		0.05
37		1223		0.0144927536232
1223		37		0.0416666666667
37		1409		0.0144927536232
1409		37		0.0555555555556
37		1571		0.0144927536232
1571		37		0.0625
37		1735		0.0289855072464
1735		37		0.0444444444444
37		1800		0.0144927536232
1800		37		0.00952380952381
37		1976		0.115942028986
1976		37		0.0610687022901
37		2003		0.0434782608696
2003		37		0.075
37		2142		0.0144927536232
2142		37		0.0263157894737
37		2197		0.0144927536232
2197		37		0.0714285714286
37		2210		0.0144927536232
2210		37		0.00719424460432
37		2211		0.0289855072464
2211		37		0.153846153846
37		2845		0.0144927536232
2845		37		0.0416666666667
37		2972		0.0144927536232
2972		37		0.0909090909091
37		3207		0.0144927536232
3207		37		0.0153846153846
37		3330		0.0144927536232
3330		37		0.0185185185185
37		3403		0.0144927536232
3403		37		0.0112359550562
37		3573		0.0144927536232
3573		37		0.0178571428571
37		4029		0.0144927536232
4029		37		0.0454545454545
37		4071		0.0144927536232
4071		37		0.047619047619
37		4412		0.0289855072464
4412		37		0.133333333333
37		4445		0.0289855072464
4445		37		0.0454545454545
37		4477		0.0144927536232
4477		37		0.0121951219512
37		4925		0.0144927536232
4925		37		0.0333333333333
37		4966		0.0144927536232
4966		37		0.0181818181818
37		5177		0.0144927536232
5177		37		0.0232558139535
37		5300		0.0144927536232
5300		37		0.0133333333333
37		5448		0.0144927536232
5448		37		0.0277777777778
37		5461		0.0144927536232
5461		37		0.1
37		5730		0.0144927536232
5730		37		0.0196078431373
37		5752		0.0144927536232
5752		37		0.0666666666667
37		6181		0.0144927536232
6181		37		0.0666666666667
37		6461		0.0289855072464
6461		37		0.025
37		6513		0.0144927536232
6513		37		0.03125
37		6542		0.0144927536232
6542		37		0.1
37		6554		0.0144927536232
6554		37		0.1
38		435		0.0833333333333
435		38		0.0512820512821
38		1137		0.0416666666667
1137		38		0.0588235294118
38		1214		0.0416666666667
1214		38		0.0555555555556
38		1639		0.0416666666667
1639		38		0.0588235294118
38		1661		0.0416666666667
1661		38		0.0384615384615
38		1699		0.0416666666667
1699		38		0.0769230769231
38		1743		0.0416666666667
1743		38		0.0625
38		2071		0.0416666666667
2071		38		0.0181818181818
38		2276		0.0416666666667
2276		38		0.1
38		2332		0.0416666666667
2332		38		0.0909090909091
38		2765		0.0416666666667
2765		38		0.0102040816327
38		3158		0.0416666666667
3158		38		0.047619047619
38		3251		0.0416666666667
3251		38		0.010989010989
38		3283		0.0416666666667
3283		38		0.0909090909091
38		3334		0.0416666666667
3334		38		0.0178571428571
38		3473		0.0416666666667
3473		38		0.0263157894737
38		3843		0.0416666666667
3843		38		0.0714285714286
38		4644		0.0416666666667
4644		38		0.0285714285714
38		5943		0.0416666666667
5943		38		0.0833333333333
38		6010		0.0416666666667
6010		38		0.0232558139535
38		6248		0.0416666666667
6248		38		0.0909090909091
39		142		0.0833333333333
142		39		0.0909090909091
39		507		0.0833333333333
507		39		0.05
39		1295		0.0833333333333
1295		39		0.0625
39		1474		0.0833333333333
1474		39		0.0909090909091
39		2221		0.0833333333333
2221		39		0.0625
39		2235		0.0833333333333
2235		39		0.1
39		3320		0.0833333333333
3320		39		0.0416666666667
39		4528		0.0833333333333
4528		39		0.0625
39		5175		0.0833333333333
5175		39		0.1
39		5810		0.0833333333333
5810		39		0.037037037037
40		302		0.1
302		40		0.00684931506849
40		757		0.1
757		40		0.0357142857143
40		927		0.1
927		40		0.0625
40		1922		0.1
1922		40		0.0181818181818
40		2104		0.1
2104		40		0.027027027027
40		2980		0.1
2980		40		0.0714285714286
40		3512		0.1
3512		40		0.0181818181818
40		3590		0.1
3590		40		0.037037037037
41		4639		0.0625
4639		41		0.0294117647059
42		47		0.0104166666667
47		42		0.0227272727273
42		77		0.0208333333333
77		42		0.0625
42		383		0.0208333333333
383		42		0.0645161290323
42		583		0.0104166666667
583		42		0.0833333333333
42		730		0.0208333333333
730		42		0.0740740740741
42		731		0.0104166666667
731		42		0.0263157894737
42		797		0.0104166666667
797		42		0.00574712643678
42		894		0.0104166666667
894		42		0.00990099009901
42		1809		0.0104166666667
1809		42		0.0588235294118
42		1914		0.0104166666667
1914		42		0.0133333333333
42		2405		0.0104166666667
2405		42		0.008
42		2691		0.0104166666667
2691		42		0.0909090909091
42		2730		0.0104166666667
2730		42		0.015625
42		2767		0.0208333333333
2767		42		0.0740740740741
42		3030		0.0520833333333
3030		42		0.185185185185
42		3322		0.0104166666667
3322		42		0.0666666666667
42		3362		0.0416666666667
3362		42		0.333333333333
42		3364		0.0208333333333
3364		42		0.181818181818
42		3409		0.0208333333333
3409		42		0.2
42		3467		0.0104166666667
3467		42		0.00990099009901
42		3662		0.0208333333333
3662		42		0.111111111111
42		4138		0.0104166666667
4138		42		0.0277777777778
42		4238		0.0104166666667
4238		42		0.0322580645161
42		4281		0.0104166666667
4281		42		0.0714285714286
42		5843		0.0104166666667
5843		42		0.0169491525424
42		6220		0.0104166666667
6220		42		0.0185185185185
43		384		0.133333333333
384		43		0.181818181818
43		570		0.0666666666667
570		43		0.0909090909091
43		753		0.133333333333
753		43		0.111111111111
43		1932		0.0666666666667
1932		43		0.0625
43		2021		0.0666666666667
2021		43		0.0909090909091
43		6584		0.0666666666667
6584		43		0.1
44		85		0.0434782608696
85		44		0.0217391304348
44		575		0.0869565217391
575		44		0.153846153846
44		2743		0.0869565217391
2743		44		0.117647058824
44		3545		0.130434782609
3545		44		0.0833333333333
44		3601		0.130434782609
3601		44		0.142857142857
44		3887		0.173913043478
3887		44		0.25
44		4813		0.0434782608696
4813		44		0.0714285714286
44		5208		0.0434782608696
5208		44		0.047619047619
45		608		0.0294117647059
608		45		0.0526315789474
45		664		0.0294117647059
664		45		0.0588235294118
45		1071		0.0588235294118
1071		45		0.00662251655629
45		1080		0.0294117647059
1080		45		0.010101010101
45		1416		0.0294117647059
1416		45		0.0188679245283
45		1445		0.0294117647059
1445		45		0.0384615384615
45		1463		0.0294117647059
1463		45		0.0909090909091
45		1552		0.0294117647059
1552		45		0.0588235294118
45		1562		0.0294117647059
1562		45		0.00406504065041
45		1564		0.0294117647059
1564		45		0.0714285714286
45		1897		0.0294117647059
1897		45		0.0666666666667
45		2372		0.0882352941176
2372		45		0.05
45		2910		0.0294117647059
2910		45		0.0126582278481
45		3185		0.0294117647059
3185		45		0.0126582278481
45		3189		0.0294117647059
3189		45		0.00444444444444
45		3190		0.0294117647059
3190		45		0.00591715976331
45		3191		0.0294117647059
3191		45		0.0285714285714
45		3192		0.0882352941176
3192		45		0.0265486725664
45		3387		0.0294117647059
3387		45		0.0384615384615
45		3554		0.0588235294118
3554		45		0.133333333333
45		3641		0.0294117647059
3641		45		0.0188679245283
45		4391		0.0294117647059
4391		45		0.0434782608696
45		4399		0.0294117647059
4399		45		0.0666666666667
45		4408		0.0882352941176
4408		45		0.0258620689655
45		4580		0.0294117647059
4580		45		0.0526315789474
45		5792		0.0294117647059
5792		45		0.0357142857143
45		6484		0.0294117647059
6484		45		0.0833333333333
45		6485		0.0294117647059
6485		45		0.037037037037
45		6493		0.0294117647059
6493		45		0.027027027027
46		90		0.166666666667
90		46		0.125
46		459		0.0833333333333
459		46		0.0555555555556
46		653		0.0833333333333
653		46		0.00529100529101
46		665		0.0833333333333
665		46		0.1
46		1073		0.166666666667
1073		46		0.111111111111
46		1125		0.0833333333333
1125		46		0.0103092783505
46		1416		0.25
1416		46		0.0566037735849
46		1428		0.0833333333333
1428		46		0.0909090909091
46		1562		0.0833333333333
1562		46		0.00406504065041
46		3098		0.0833333333333
3098		46		0.0121951219512
46		3217		0.0833333333333
3217		46		0.00408163265306
46		3702		0.0833333333333
3702		46		0.037037037037
46		4470		0.0833333333333
4470		46		0.0588235294118
46		4774		0.0833333333333
4774		46		0.0714285714286
46		5095		0.0833333333333
5095		46		0.05
46		5126		0.0833333333333
5126		46		0.0149253731343
46		5425		0.0833333333333
5425		46		0.0151515151515
46		5428		0.166666666667
5428		46		0.0714285714286
46		5429		0.0833333333333
5429		46		0.037037037037
46		5999		0.0833333333333
5999		46		0.0232558139535
46		6000		0.0833333333333
6000		46		0.0625
46		6635		0.0833333333333
6635		46		0.0555555555556
47		58		0.0227272727273
58		47		0.0909090909091
47		95		0.0227272727273
95		47		0.1
47		295		0.0227272727273
295		47		0.00943396226415
47		322		0.0227272727273
322		47		0.00840336134454
47		329		0.0454545454545
329		47		0.0377358490566
47		333		0.0227272727273
333		47		0.03125
47		335		0.0227272727273
335		47		0.0357142857143
47		357		0.0454545454545
357		47		0.00796812749004
47		406		0.0227272727273
406		47		0.0188679245283
47		414		0.0454545454545
414		47		0.0217391304348
47		502		0.0227272727273
502		47		0.0333333333333
47		547		0.0227272727273
547		47		0.0833333333333
47		553		0.0227272727273
553		47		0.0178571428571
47		554		0.0227272727273
554		47		0.0769230769231
47		590		0.0454545454545
590		47		0.0175438596491
47		636		0.0227272727273
636		47		0.0169491525424
47		698		0.0227272727273
698		47		0.0178571428571
47		759		0.0227272727273
759		47		0.0277777777778
47		797		0.0909090909091
797		47		0.0229885057471
47		799		0.0227272727273
799		47		0.0833333333333
47		822		0.0454545454545
822		47		0.0689655172414
47		824		0.0227272727273
824		47		0.0227272727273
47		894		0.0454545454545
894		47		0.019801980198
47		906		0.0454545454545
906		47		0.0384615384615
47		912		0.113636363636
912		47		0.0252525252525
47		977		0.0227272727273
977		47		0.0046511627907
47		1012		0.0227272727273
1012		47		0.00341296928328
47		1121		0.0227272727273
1121		47		0.05
47		1164		0.0227272727273
1164		47		0.0243902439024
47		1186		0.0454545454545
1186		47		0.0357142857143
47		1296		0.0227272727273
1296		47		0.00507614213198
47		1298		0.0454545454545
1298		47		0.0869565217391
47		1342		0.0227272727273
1342		47		0.015625
47		1354		0.0227272727273
1354		47		0.0555555555556
47		1356		0.0227272727273
1356		47		0.0909090909091
47		1597		0.0227272727273
1597		47		0.0108695652174
47		1649		0.0227272727273
1649		47		0.0185185185185
47		1675		0.0227272727273
1675		47		0.015625
47		1680		0.0227272727273
1680		47		0.0135135135135
47		1725		0.0681818181818
1725		47		0.0566037735849
47		1761		0.0227272727273
1761		47		0.0125
47		1779		0.0454545454545
1779		47		0.00595238095238
47		1809		0.0227272727273
1809		47		0.0588235294118
47		1831		0.0227272727273
1831		47		0.047619047619
47		1894		0.0454545454545
1894		47		0.0110497237569
47		1914		0.0681818181818
1914		47		0.04
47		2024		0.0227272727273
2024		47		0.0434782608696
47		2227		0.0227272727273
2227		47		0.0153846153846
47		2266		0.0227272727273
2266		47		0.0434782608696
47		2386		0.0227272727273
2386		47		0.0196078431373
47		2405		0.0227272727273
2405		47		0.008
47		2446		0.0227272727273
2446		47		0.00740740740741
47		2470		0.0454545454545
2470		47		0.0588235294118
