"community_id","movie_id"
1,"162220"
1,"162229"
1,"162233"
1,"162235"
1,"162242"
1,"162249"
1,"162253"
1,"162259"
1,"162264"
1,"162268"
1,"162272"
1,"162273"
1,"162279"
1,"162280"
1,"162283"
1,"162303"
1,"162307"
1,"162314"
1,"162321"
1,"162323"
1,"162327"
1,"162328"
1,"162812"
1,"163591"
1,"163592"
1,"163595"
1,"163606"
1,"163618"
1,"163622"
1,"163635"
1,"163636"
1,"163640"
1,"163649"
1,"163674"
1,"163682"
1,"163691"
1,"163698"
1,"163702"
1,"163714"
1,"163733"
1,"163753"
1,"163758"
1,"163765"
1,"163767"
1,"163769"
1,"163770"
1,"163790"
1,"163798"
1,"163808"
1,"163831"
1,"163833"
1,"163843"
1,"163844"
1,"163845"
1,"163847"
1,"163863"
1,"163866"
1,"163870"
1,"165351"
1,"165359"
1,"165379"
1,"165393"
1,"165528"
1,"167259"
1,"168788"
1,"168915"
1,"168916"
1,"168926"
1,"168928"
1,"168931"
1,"168933"
1,"168993"
1,"170329"
1,"170575"
1,"171652"
1,"173268"
1,"175507"
1,"175510"
1,"175512"
1,"175515"
1,"175518"
1,"175522"
1,"175525"
1,"176036"
1,"176172"
1,"184520"
1,"185249"
1,"188208"
1,"189942"
1,"190418"
1,"191236"
1,"193221"
1,"193223"
1,"193225"
1,"193228"
1,"193239"
1,"193455"
1,"194628"
1,"195704"
1,"196088"
1,"197717"
1,"199780"
1,"200983"
1,"201898"
1,"202767"
1,"202974"
1,"203087"
1,"203088"
1,"204249"
1,"204643"
1,"205845"
1,"205920"
1,"208032"
1,"209600"
1,"210135"
1,"211872"
1,"212056"
1,"214226"
1,"214344"
1,"217621"
1,"217622"
1,"220334"
1,"220335"
1,"220348"
1,"220408"
1,"220555"
1,"220927"
1,"222309"
1,"222314"
1,"222384"
1,"224650"
1,"225278"
1,"225281"
1,"225287"
1,"225307"
1,"225311"
1,"225323"
1,"225335"
1,"225341"
1,"225344"
1,"225347"
1,"225351"
1,"225364"
1,"225370"
1,"225372"
1,"225380"
1,"226492"
1,"226625"
1,"227426"
1,"228067"
1,"228467"
1,"228810"
1,"228812"
1,"231180"
1,"232684"
1,"232787"
1,"233531"
1,"236384"
1,"236398"
1,"236429"
1,"236430"
1,"236445"
1,"236449"
1,"236456"
1,"236713"
1,"236714"
1,"236715"
1,"237080"
1,"237466"
1,"237468"
1,"237471"
1,"237475"
1,"237497"
1,"237501"
1,"241332"
1,"241335"
1,"241336"
1,"241350"
1,"241352"
1,"242858"
1,"242861"
1,"242862"
1,"242873"
1,"242874"
1,"242875"
1,"242877"
1,"243509"
1,"243861"
1,"243865"
1,"243867"
1,"243875"
1,"243888"
1,"243890"
1,"243921"
1,"243930"
1,"243939"
1,"243942"
1,"245529"
1,"246414"
1,"246573"
1,"246686"
1,"246760"
1,"250225"
1,"254560"
1,"254561"
1,"254562"
1,"254563"
1,"255698"
1,"255715"
1,"255717"
1,"255719"
1,"255721"
1,"255723"
1,"255726"
1,"255737"
1,"255741"
1,"255751"
1,"255756"
1,"258440"
1,"260042"
1,"260211"
1,"260214"
1,"261722"
1,"263971"
1,"267653"
1,"267657"
1,"267659"
1,"267662"
1,"267664"
1,"267665"
1,"267668"
1,"267669"
1,"267671"
1,"267672"
1,"272646"
1,"273188"
1,"274711"
1,"274718"
1,"275130"
1,"275365"
1,"275921"
1,"275924"
1,"275955"
1,"275968"
1,"276001"
1,"278492"
1,"278601"
1,"280079"
1,"282251"
1,"291784"
1,"291884"
1,"292678"
1,"292695"
1,"294411"
1,"300302"
1,"301598"
1,"301732"
1,"301863"
1,"303124"
1,"303128"
1,"303866"
1,"303893"
1,"303896"
1,"309422"
1,"309423"
1,"309438"
1,"309441"
1,"310690"
1,"312536"
1,"312551"
1,"312646"
1,"312657"
1,"312802"
1,"312821"
1,"314623"
1,"314625"
1,"314631"
1,"314638"
1,"314639"
1,"314640"
1,"314642"
1,"314644"
1,"314646"
1,"314647"
1,"314648"
1,"314650"
1,"314651"
1,"314652"
1,"314654"
1,"314657"
1,"314658"
1,"314659"
1,"314660"
1,"314662"
1,"314663"
1,"314665"
1,"314666"
1,"314667"
1,"314668"
1,"314669"
1,"314671"
1,"314672"
1,"314673"
1,"314674"
1,"314676"
1,"314677"
1,"314679"
1,"314680"
1,"314681"
1,"314682"
1,"314684"
1,"314685"
1,"314687"
1,"314690"
1,"314692"
1,"314693"
1,"314695"
1,"314696"
1,"314701"
1,"314702"
1,"314706"
1,"314710"
1,"314713"
1,"314716"
1,"314717"
1,"314718"
1,"314719"
1,"314722"
1,"314723"
1,"314725"
1,"314726"
1,"314727"
1,"314728"
1,"314731"
1,"314732"
1,"314734"
1,"314735"
1,"314736"
1,"314739"
1,"314741"
1,"314742"
1,"314743"
1,"314749"
1,"314750"
1,"314751"
1,"314752"
1,"314754"
1,"314756"
1,"325057"
1,"328526"
1,"371196"
1,"389997"
1,"393135"
1,"393278"
1,"409546"
1,"426274"
1,"34"
1,"57"
1,"1915"
1,"1965"
1,"3291"
1,"4595"
1,"9502"
1,"9569"
1,"10971"
1,"12036"
1,"12054"
1,"12224"
1,"12681"
1,"13274"
1,"14799"
1,"18872"
1,"19134"
1,"19964"
1,"21516"
1,"23925"
1,"26722"
1,"26795"
1,"28896"
1,"29116"
1,"29124"
1,"30236"
1,"32103"
1,"32956"
1,"35088"
1,"38063"
1,"39080"
